Age_ka,D,J,F,M,A,M,J,J,A,S,O,N,Summer_DJF,Spring_MAM,Winter_JJA,Spring_SON,Spring_Summer_SONDJF,Autumn_Winter_MAMJJA,Annual,DJF_Summer_SD,MAM_Spring_SD,JJA_Winter_SD,SON_Spring_SD,Spring_Summer_SONDJF_SD,Autumn_Winter_MAMJJA_SD,Annual_SD
-91.4,25.013567,31.998341,20.762303,4.145959,-5.45313,-6.856951,-6.21607,-8.342495,-14.15876,-19.066149,-14.671023,3.293177,25.924737,-2.721374,-9.572441667,-10.14799833,7.888369333,-6.146907833,0.87073075,5.673165832,5.988562035,4.111709828,11.84601954,21.43310211,5.932010758,16.68913665
-91.3,24.37008,31.936825,21.079381,4.390393,-5.411205,-6.83286,-6.022522,-7.926839,-13.694591,-18.900392,-15.056414,2.496699,25.79542867,-2.617890667,-9.214650667,-10.48670233,7.654363167,-5.916270667,0.86904625,5.567291682,6.110835107,3.99487232,11.40704056,21.43277941,5.863079137,16.57266358
-91.2,23.704043,31.842289,21.375459,4.630199,-5.366668,-6.805133,-5.824029,-7.502051,-13.214893,-18.713491,-15.42248,1.702993,25.640597,-2.513867333,-8.846991,-10.81099267,7.414802167,-5.680429167,0.8671865,5.495572182,6.228608048,3.874643902,10.96164068,21.41866169,5.792745985,16.44834925
-91.1,23.016393,31.715058,21.65027,4.86515,-5.319538,-6.773792,-5.620754,-7.06848,-12.720151,-18.505865,-15.769218,0.912744,25.46057367,-2.409393333,-8.469795,-11.12077967,7.169897,-5.439594167,0.865151417,5.459441704,6.341762311,3.751416031,10.51078389,21.39091995,5.721448163,16.31655581
-91,22.308061,31.555509,21.903594,5.095035,-5.269833,-6.738858,-5.412859,-6.626473,-12.210848,-18.27795,-16.096667,0.126585,25.25572133,-2.304552,-8.083393333,-11.41601067,6.919855333,-5.193972667,0.862941333,5.459523044,6.450187938,3.62562081,10.05550272,21.34976789,5.649647991,16.17767835
-90.9,21.582646,31.365366,22.135051,5.319118,-5.21776,-6.700508,-5.201192,-6.177884,-11.689415,-18.031497,-16.40448,-0.652635,25.02768767,-2.199716667,-7.689497,-11.696204,6.665741833,-4.944606833,0.8605675,5.495535717,6.553570894,3.498283839,9.598547196,21.29616102,5.578191369,16.03296052
-90.8,20.838184,31.143835,22.344877,5.537859,-5.163143,-6.65862,-4.985176,-5.721414,-11.154243,-17.765635,-16.693372,-1.426946,24.775632,-2.094634667,-7.286944333,-11.96198433,6.406823833,-4.6907895,0.858017167,5.566240925,6.652092343,3.369348725,9.139349621,21.22969703,5.507191775,15.88199968
-90.7,20.075283,30.891254,22.532984,5.751143,-5.105982,-6.613209,-4.764901,-5.257234,-10.605589,-17.480675,-16.963512,-2.196085,24.49984033,-1.989349333,-6.875908,-12.213424,6.143208167,-4.432628667,0.85528975,5.669894183,6.745691179,3.239365403,8.679122932,21.15062844,5.437156588,15.72520776
-90.6,19.294515,30.607965,22.699305,5.958864,-5.046279,-6.564289,-4.540452,-4.785501,-10.043691,-17.176913,-17.215083,-2.959829,24.200595,-1.883901333,-6.456548,-12.45060833,5.874993333,-4.170224667,0.852384333,5.804217559,6.834311571,3.108972247,8.219278162,21.05923554,5.368625382,15.56302995
-90.5,18.49643,30.294318,22.843789,6.160925,-4.984035,-6.511876,-4.311912,-4.306363,-9.468771,-16.854638,-17.448281,-3.717987,23.878179,-1.778328667,-6.029015333,-12.67363533,5.602271833,-3.903672,0.849299917,5.966574588,6.917903304,2.978917082,7.761496686,20.95583156,5.30217261,15.39595124
-90.4,17.681563,29.950678,22.966404,6.357233,-4.919251,-6.455988,-4.079364,-3.819965,-8.881046,-16.514134,-17.663307,-4.470389,23.53288167,-1.672668667,-5.593458333,-12.88261,5.325135833,-3.6330635,0.846036167,6.15414238,6.996419137,2.850087097,7.307820897,20.84076524,5.238408953,15.22450216
-90.3,16.850446,29.577425,23.067135,6.547698,-4.851931,-6.396644,-3.842892,-3.326454,-8.280732,-16.155687,-17.860371,-5.216882,23.165002,-1.566959,-5.150026,-13.07764667,5.043677667,-3.3584925,0.842592583,6.364053903,7.069814583,2.723539443,6.860772751,20.71442562,5.177981158,15.04926449
-90.2,16.003618,29.174966,23.145988,6.732237,-4.78208,-6.333864,-3.602588,-2.825986,-7.668058,-15.77959,-18.039692,-5.957319,22.77485733,-1.461235667,-4.698877333,-13.258867,4.757995167,-3.0800565,0.838969333,6.593512381,7.138049744,2.60053899,6.423508983,20.57724802,5.121573971,14.87087893
-90.1,15.141639,28.743744,23.202991,6.910766,-4.709706,-6.267674,-3.358547,-2.318732,-7.043268,-15.386156,-18.2015,-6.691553,22.36279133,-1.355538,-4.240182333,-13.426403,4.468194167,-2.797860167,0.835167,6.839865987,7.201086893,2.482593553,6.000016154,20.42972133,5.069903466,14.69005171
-90,14.265091,28.284242,23.238201,7.083204,-4.634825,-6.198104,-3.11088,-1.804879,-6.406634,-14.975717,-18.346035,-7.419432,21.929178,-1.249908333,-3.774131,-13.58039467,4.174391667,-2.512019667,0.831186,7.100655223,7.258893247,2.371489761,5.595342402,20.27238984,5.023714559,14.50755846
-89.9,13.371139,27.793196,23.249641,7.249169,-4.557164,-6.124892,-2.859089,-1.2831,-5.755805,-14.545646,-18.471775,-8.141694,21.47132533,-1.144295667,-3.299331333,-13.719705,3.875810167,-2.2218135,0.826998333,7.373651537,7.311096334,2.268619071,5.214333828,20.10339749,4.983247782,14.3223912
-89.8,12.464292,27.275291,23.239575,7.40886,-4.477064,-6.0484,-2.604003,-0.755362,-5.09405,-14.099584,-18.580841,-8.857061,20.99305267,-1.038868,-2.817805,-13.84582867,3.573612,-1.9283365,0.82263775,7.656798926,7.358013012,2.177231467,4.866854035,19.92609924,4.949915352,14.13753796
-89.7,11.545517,26.731492,23.208349,7.562244,-4.394577,-5.968699,-2.345815,-0.222051,-4.421955,-13.638208,-18.673684,-9.565308,20.49511933,-0.933677333,-2.329940333,-13.95906667,3.268026333,-1.631808833,0.81810875,7.94824953,7.399660431,2.099997001,4.562657236,19.74143573,4.924515191,13.95414838
-89.6,10.615779,26.162797,23.156349,7.709299,-4.30976,-5.885863,-2.084721,0.316441,-3.740114,-13.162206,-18.750775,-10.26623,19.97830833,-0.828774667,-1.836131333,-14.059737,2.959285667,-1.332453,0.813416333,8.246356713,7.436064256,2.039670864,4.312893157,19.55039482,4.907805393,13.77342474
-89.5,9.67603,25.570217,23.083982,7.850014,-4.222672,-5.799972,-1.820918,0.859722,-3.049124,-12.672268,-18.812588,-10.959641,19.44340967,-0.72421,-1.336773333,-14.14816567,2.647622,-1.030491667,0.808565167,8.54965615,7.467258983,1.998891269,4.129273494,19.35399669,4.900487666,13.59660852
-89.4,8.727195,24.95476,22.991674,7.984384,-4.133371,-5.711104,-1.554604,1.407402,-2.349572,-12.169071,-18.859596,-11.645375,18.89120967,-0.620030333,-0.832258,-14.22468067,2.3332645,-0.726144167,0.803560167,8.856851713,7.493281649,1.979911922,4.022486108,19.15328547,4.903186781,13.42496951
-89.3,7.770157,24.317411,22.879853,8.11241,-4.041919,-5.619337,-1.285973,1.9591,-1.642023,-11.653265,-18.892261,-12.323282,18.32247367,-0.516282,-0.322965333,-14.28960267,2.0164355,-0.419623667,0.798405917,9.166797888,7.514173681,1.984328486,4.000072311,18.9493156,4.916437497,13.25979141
-89.2,6.805754,23.65912,22.748939,8.234094,-3.948373,-5.524751,-1.015216,2.51445,-0.927018,-11.125467,-18.91102,-12.99323,17.73793767,-0.41301,0.190738667,-14.343239,1.697349333,-0.111135667,0.793106833,9.478480213,7.5299766,2.012876174,4.064554355,18.74314394,4.940672117,13.10236024
-89.1,5.834763,22.980783,22.599331,8.349435,-3.852791,-5.427422,-0.74252,3.073098,-0.20506,-10.586245,-18.916277,-13.655099,17.13829233,-0.310259333,0.708506,-14.38587367,1.376209333,0.199123333,0.787666333,9.791001376,7.540729087,2.065354039,4.212823518,18.53581799,4.976211192,12.95394895
-89,4.857905,22.283231,22.431395,8.458428,-3.755227,-5.327421,-0.468067,3.63471,0.523384,-10.036109,-18.908393,-14.308776,16.524177,-0.208073333,1.230009,-14.41775933,1.053208833,0.510967833,0.782088333,10.10355952,7.546464902,2.140720427,4.437145915,18.32836869,5.023260975,12.8158046
-88.9,3.878549,21.571946,22.249096,8.562203,-3.655999,-5.225114,-0.192214,4.198147,1.255625,-9.479079,-18.891058,-14.95509,15.89986367,-0.106303333,1.753852667,-14.44174233,0.729060667,0.823774667,0.776417667,10.41626794,7.548031665,2.237183616,4.726942092,18.12514729,5.082239971,12.69136266
-88.8,2.894132,20.842349,22.048772,8.659533,-3.554851,-5.120231,0.085122,4.764118,1.993885,-8.911573,-18.860875,-15.593057,15.261751,-0.005183,2.281041667,-14.45516833,0.403291333,1.137929333,0.770610333,10.72764484,7.544572961,2.352678283,5.071315957,17.92341575,5.152700018,12.57925719
-88.7,1.905013,20.094679,21.830354,8.75027,-3.451812,-5.012814,0.363771,5.332375,2.737979,-8.333641,-18.817763,-16.222443,14.61001533,0.095214667,2.811375,-14.457949,0.076033167,1.453294833,0.764664,11.03702655,7.536024743,2.485115019,5.460245675,17.7238839,5.234524269,12.48042858
-88.6,0.911554,19.329154,21.593746,8.834255,-3.346908,-4.902903,0.643551,5.902654,3.487717,-7.745316,-18.761604,-16.842987,13.944818,0.194814667,3.344640667,-14.449969,-0.2525755,1.769727667,0.758576083,11.34379002,7.522315273,2.632469225,5.885112717,17.52728239,5.327520029,12.39578234
-88.5,-0.085863,18.545995,21.338844,8.911314,-3.240169,-4.790543,0.924265,6.474666,4.242893,-7.146624,-18.692255,-17.454399,13.26632533,0.293534,3.880608,-14.43109267,-0.582383667,2.087071,0.752343667,11.6473474,7.503366843,2.792879452,6.338823604,17.33437751,5.431427603,12.32618503
-88.4,-1.08683,17.745445,21.06555,8.981269,-3.131631,-4.675781,1.205703,7.048095,5.003274,-6.537605,-18.609564,-18.056361,12.57472167,0.391285667,4.419024,-14.40117667,-0.9132275,2.405154833,0.745963667,11.94714484,7.479101554,2.964691741,6.815667825,17.14598397,5.545930553,12.27245824
-88.3,-2.090901,16.927787,20.773792,9.043943,-3.021334,-4.55867,1.487638,7.622597,5.768592,-5.91832,-18.513382,-18.648539,11.870226,0.487979667,4.959609,-14.36008033,-1.244927167,2.723794333,0.739433583,12.24266062,7.449445074,3.146469546,7.311091232,16.96297759,5.670665012,12.23537161
-88.2,-3.097583,16.093364,20.463534,9.099163,-2.909324,-4.43927,1.769828,8.197792,6.538536,-5.288873,-18.403581,-19.230585,11.153105,0.583523,5.502052,-14.30767967,-1.577287333,3.0427875,0.732750083,12.53340248,7.414329177,3.336975368,7.821453776,16.78630375,5.805226176,12.21563267
-88.1,-4.106336,15.242591,20.134796,9.146771,-2.795654,-4.317647,2.052016,8.77327,7.312749,-4.649414,-18.280064,-19.802147,10.42368367,0.677823333,6.046011667,-14.243875,-1.910095667,3.3619175,0.725910917,12.81891263,7.37369796,3.535149422,8.343826794,16.61698293,5.949177675,12.21387643
-88,-5.116569,14.375971,19.787665,9.186625,-2.680384,-4.193873,2.333934,9.348593,8.090823,-4.000154,-18.14278,-20.362875,9.682355667,0.770789333,6.591116667,-14.168603,-2.243123667,3.680953,0.718914667,13.09876851,7.327508425,3.740080151,8.875822314,16.45611291,6.102056603,12.23065369
-87.9,-6.12887,13.490505,19.418937,9.217273,-2.563444,-4.06787,2.615043,9.923238,8.873483,-3.338622,-17.988432,-20.910601,8.926857333,0.861986333,7.137254667,-14.07921833,-2.5761805,3.9996205,0.71172,13.37134139,7.274883907,3.951366239,9.415682403,16.30223891,6.263273122,12.2648107
-87.8,-7.141012,12.590957,19.032578,9.240056,-2.445078,-3.939918,2.895277,10.496646,9.658776,-2.668266,-17.820692,-21.44689,8.160841,0.951686667,7.683566333,-13.978616,-2.9088875,4.3176265,0.7043695,13.63758223,7.216746934,4.167888265,9.961442708,16.15958734,6.43246086,12.31854327
-87.7,-8.152225,11.678361,18.629192,9.255034,-2.325376,-3.810121,3.174386,11.068343,10.446087,-1.989693,-17.639956,-21.971639,7.385109333,1.039845667,8.229605333,-13.867096,-3.240993333,4.6347255,0.696866083,13.89730483,7.153188551,4.388989919,10.51167902,16.0296307,6.609109532,12.39218151
-87.6,-9.161753,10.753782,18.20944,9.262295,-2.204429,-3.678582,3.452129,11.63787,11.234801,-1.303534,-17.446664,-22.484784,6.600489667,1.126428,8.774933333,-13.744994,-3.572252167,4.950680667,0.68921425,14.15036853,7.084315821,4.614087194,11.06517548,15.91383131,6.792703634,12.4859026
-87.5,-10.16887,9.818296,17.774022,9.261953,-2.082329,-3.545407,3.728281,12.204787,12.024314,-0.610433,-17.24129,-22.986307,5.807816,1.211405667,9.319127333,-13.61267667,-3.902430333,5.2652665,0.681418083,14.39667551,7.010252034,4.842655745,11.62088897,15.8136141,6.982730446,12.5997279
-87.4,-11.172884,8.872978,17.323669,9.254144,-1.959169,-3.410699,4.002628,12.768676,12.814036,0.088966,-17.02433,-23.476228,5.007921,1.294758667,9.86178,-13.47053067,-4.231304833,5.578269333,0.67348225,14.63616693,6.931132375,5.074225163,12.17791892,15.73033978,7.178683665,12.73352297
-87.3,-12.173146,7.918883,16.859127,9.239019,-1.835039,-3.274559,4.274975,13.329143,13.603403,0.794029,-16.796292,-23.954601,4.201621333,1.376473667,10.402507,-13.31895467,-4.558666667,5.889490333,0.665411833,14.86881786,6.847099298,5.308369895,12.73548499,15.66527702,7.380068239,12.88700371
-87.2,-13.169056,6.957032,16.381141,9.216744,-1.710028,-3.137083,4.545138,13.885822,14.391878,1.504146,-16.557679,-24.421509,3.389705667,1.456544333,10.940946,-13.15834733,-4.884320833,6.198745167,0.657212167,15.09463145,6.758301979,5.544708572,13.29291122,15.61957657,7.586404814,13.05974595
-87.1,-14.160067,5.988398,15.890444,9.187489,-1.584222,-2.998365,4.812951,14.438372,15.17896,2.218734,-16.308986,-24.877052,2.572925,1.534967333,11.476761,-12.98910133,-5.208088167,6.505864167,0.648888,15.31363427,6.664890547,5.782896371,13.84960759,15.59424923,7.797232904,13.25119991
-87,-15.145679,5.013899,15.387746,9.151424,-1.457705,-2.858496,5.078258,14.986479,15.964185,2.937252,-16.050681,-25.321346,1.751988667,1.611741,12.00964067,-12.81159167,-5.5298015,6.810690833,0.640444667,15.52586728,6.567013679,6.022626214,14.40506387,15.59014848,8.01211416,13.46070634
-86.9,-16.125322,4.035802,14.875312,9.109461,-1.330571,-2.717584,5.341229,15.530216,16.746899,3.658058,-15.784881,-25.755748,0.928597333,1.687102,12.539448,-12.62752367,-5.849463167,7.113275,0.631905917,15.7321603,6.465254141,6.263453278,14.95893294,15.60893148,8.2306845,13.68812454
-86.8,-17.098846,3.053244,14.351994,9.060953,-1.20287,-2.575671,5.601423,16.068987,17.527049,4.382021,-15.510134,-26.179082,0.102130667,1.760804,13.06581967,-12.43573167,-6.1668005,7.413311833,0.623255667,15.93174933,6.359267034,6.505336225,15.51077743,15.6499629,8.452507581,13.93194325
-86.7,-18.065875,2.06685,13.818258,9.005985,-1.074676,-2.432836,5.858675,16.602485,18.304268,5.108814,-15.226658,-26.591334,-0.726922333,1.832824333,13.588476,-12.23639267,-6.4816575,7.710650167,0.614496333,16.1246196,6.24914595,6.748065202,16.06023384,15.71350246,8.677205049,14.19124258
-86.6,-19.026043,1.077211,13.27454,8.944632,-0.946065,-2.289155,6.112818,17.130398,19.078196,5.838135,-14.934634,-26.992468,-1.558097333,1.903137333,14.10713733,-12.02965567,-6.7938765,8.005137333,0.605630417,16.31074962,6.134978243,6.991447308,16.60696534,15.79964558,8.904414759,14.46506589
-86.5,-19.978993,0.084885,12.721247,8.876958,-0.817113,-2.144703,6.36368,17.652409,19.848477,6.569705,-14.634208,-27.382424,-2.390953667,1.971714,14.621522,-11.81564233,-7.103298,8.296618,0.59666,16.49011088,6.016844674,7.235305421,17.15065597,15.90832894,9.13378993,14.75243425
-86.4,-20.924369,-0.909595,12.158764,8.803019,-0.687896,-1.999555,6.611084,18.168191,20.614751,7.30326,-14.325497,-27.761116,-3.225066667,2.038522667,15.131342,-11.594451,-7.409758833,8.584932333,0.58758675,16.66266723,5.894821483,7.479472658,17.69100266,16.03933914,9.364995892,15.05235764
-86.3,-21.861809,-1.905714,11.587455,8.72286,-0.558494,-1.853789,6.85485,18.677402,21.376654,8.038549,-14.008586,-28.128432,-4.060022667,2.103525667,15.636302,-11.36615633,-7.7130895,8.869913833,0.578412167,16.82837187,5.768980633,7.723788886,18.22771117,16.19232221,9.597709701,15.36384377
-86.2,-22.790947,-2.902971,11.007672,8.636521,-0.428985,-1.707479,7.094787,19.179689,22.133807,8.775326,-13.68354,-28.484232,-4.895415333,2.166685667,16.13609433,-11.13081533,-8.013115333,9.15139,0.569137333,16.98717273,5.639389476,7.968100904,18.76048955,16.36679767,9.831614914,15.68590659
-86.1,-23.7114,-3.900866,10.419755,8.544036,-0.299452,-1.560705,7.3307,19.674681,22.885817,9.513346,-13.350401,-28.828352,-5.730837,2.227959667,16.63039933,-10.888469,-8.309653,9.4291795,0.55976325,17.13900612,5.506115234,8.212256351,19.28904568,16.56217003,10.06640275,16.01757057
-86,-24.622772,-4.898902,9.824038,8.445435,-0.16998,-1.413544,7.562389,20.161989,23.632275,10.25236,-13.009198,-29.160602,-6.565878667,2.287303667,17.11888433,-10.63914667,-8.602512667,9.703094,0.550290667,17.28380132,5.369222383,8.456102738,19.81308282,16.77774327,10.30176803,16.35787599
-85.9,-25.524863,-5.896546,9.221036,8.340875,-0.040639,-1.266063,7.789766,20.641431,24.372924,10.992087,-12.660197,-29.48111,-7.400124333,2.344724333,17.60137367,-10.38307333,-8.891598833,9.973049,0.540725083,17.42168003,5.228841469,8.69952549,20.33245898,17.01290465,10.5374862,16.70604821
-85.8,-26.417019,-6.893331,8.610884,8.230243,0.088465,-1.118359,8.012488,21.112351,25.107131,11.732296,-12.303131,-29.789281,-8.233155333,2.400116333,18.07732333,-10.12003867,-9.176597,10.23871983,0.531061417,17.55234583,5.084966937,8.942329089,20.84669658,17.26661344,10.77317507,17.06098629
-85.7,-27.298769,-7.888727,7.993921,8.113561,0.217239,-0.970516,8.230327,21.574291,25.834403,12.472701,-11.937991,-30.084839,-9.064525,2.453428,18.54634033,-9.850043,-9.457284,10.49988417,0.521300083,17.67569992,4.937663381,9.184347385,21.35546061,17.53794565,11.00852628,17.42177745
-85.6,-28.16962,-8.882183,7.370501,7.990858,0.345586,-0.822621,8.44305,22.02678,26.554221,13.212995,-11.564777,-30.367501,-9.893767333,2.504607667,19.008017,-9.573094333,-9.733430833,10.75631233,0.51144075,17.79164206,4.78700156,9.425408547,21.85840817,17.82593233,11.24323085,17.787532
-85.5,-29.029066,-9.873128,6.740999,7.862171,0.473408,-0.674764,8.650429,22.469336,27.266045,13.952849,-11.183496,-30.636979,-10.72039833,2.553605,19.46193667,-9.289208667,-10.0048035,11.00777083,0.501483667,17.90007787,4.633058328,9.665331232,22.35518807,18.12957197,11.47697899,18.15738511
-85.4,-29.87659,-10.86097,6.105813,7.727552,0.600604,-0.527034,8.852235,22.901474,27.969315,14.691907,-10.794174,-30.892987,-11.54391567,2.600374,19.90767467,-8.998418,-10.27116683,11.25402433,0.49142875,18.0009206,4.475919743,9.903929158,22.84544145,18.44784005,11.70946049,18.53049796
-85.3,-30.711666,-11.845097,5.465364,7.587064,0.727074,-0.379519,9.048246,23.322709,28.663457,15.429794,-10.396859,-31.135248,-12.36379967,2.644873,20.344804,-8.700771,-10.53228533,11.4948385,0.481276583,18.09409197,4.315677922,10.14100904,23.3288088,18.77969988,11.94036529,18.90605917
-85.2,-31.53377,-12.824881,4.8201,7.440786,0.852716,-0.232309,9.238252,23.73256,29.347886,16.166107,-9.991619,-31.363499,-13.179517,2.687064333,20.77289933,-8.396337,-10.787927,11.72998183,0.471027417,18.17952945,4.15243568,10.37636923,23.80492712,19.12410996,12.16938505,19.2832858
-85.1,-32.342381,-13.799679,4.170492,7.288816,0.977429,-0.085493,9.422053,24.130561,30.022014,16.900427,-9.578553,-31.577498,-13.99052267,2.726917333,21.19154267,-8.085208,-11.03786533,11.95923,0.460682333,18.2571846,3.986306609,10.60980536,24.27343945,19.48003294,12.39621558,19.66142601
-85,-33.136991,-14.768839,3.517037,7.131269,1.101114,0.060843,9.599464,24.516261,30.685252,17.632312,-9.157787,-31.777031,-14.79626433,2.764408667,21.60032567,-7.767502,-11.28188317,12.18236717,0.450242,18.32702939,3.817413105,10.84110802,24.73399408,19.84644144,12.62055613,20.03975936
-84.9,-33.915716,-15.731338,2.859782,6.967755,1.223532,0.206476,9.76963,24.887941,31.335833,18.361082,-8.728478,-31.960213,-15.59575733,2.799254333,21.99780133,-7.442536333,-11.51914683,12.39852783,0.4396905,18.38812388,3.645668537,11.0697768,25.18528176,20.22155065,12.84163561,20.4167023
-84.8,-34.679508,-16.686796,2.199869,6.799024,1.344731,0.351465,9.933138,25.246552,31.974382,19.086411,-8.291959,-32.128723,-16.38881167,2.83174,22.38469067,-7.111423667,-11.75011767,12.60821533,0.429048833,18.44149419,3.471476788,11.29587522,25.62796784,20.60518274,13.05965326,20.79253724
-84.7,-35.428063,-17.634623,1.537868,6.625283,1.464636,0.495748,10.089925,25.591847,32.600468,19.807863,-7.848514,-32.282591,-17.17493933,2.861889,22.76074667,-6.774414,-11.97467667,12.81131783,0.418320583,18.48725224,3.295001789,11.51922234,26.06183258,20.99643597,13.27438017,21.16672782
